sample_id,replicate,start_quant,std_type,dilution,bd_load
RKS32010,1,10.1193,plasmid,1,809.544
SFZ3468,1,0,plasmid,1,0
RKS31198,1,296.8411,plasmid,1,23747.288
SFZ3340,1,0,plasmid,1,0
RKS27298,1,127.5159,plasmid,1,10201.272
OAZ2449,1,0,plasmid,1,0
DBS729,1,0,gblock,1,0
RKS32225,1,0,plasmid,1,0
SFZ6028,1,0,plasmid,1,0
OAZ2157,1,0,plasmid,1,0
RKS25557,1,4.4766,plasmid,1,358.128
RKS30745,1,16.9754,plasmid,1,1358.032
RKS29301,1,0,plasmid,1,0
SFZ4868,1,0,plasmid,1,0
SFZ4998,1,0,plasmid,1,0
OAZ3949,1,0,plasmid,1,0
RKS33899,1,118.6563,plasmid,1,9492.504
SFZ5162,1,0,plasmid,1,0
RKS24678,1,17.09,plasmid,1,1367.2
MISC0644,1,0,plasmid,1,0
SFZ4938,1,1.1267,plasmid,1,90.136
SFZ6885,1,73.1361,plasmid,1,5850.888
DBS995,1,0,plasmid,1,0
OAZ2197,1,0,plasmid,1,0
DBS641,1,193669.1,gblock,1,15493528
SFZ7125,1,0,plasmid,1,0
OAZ4775,1,0,plasmid,1,0
RKS28029,1,0,plasmid,1,0
SFZ5719,1,641.1287,plasmid,1,51290.296
SFZ3364,1,1470.677,plasmid,1,117654.16
SFZ6193,1,0,plasmid,1,0
RKS29776,1,0,plasmid,1,0
OAZ4518,1,0,plasmid,1,0
STF1322,1,1137.2741,plasmid,1,90981.928
OAZ2036,1,1759.194,plasmid,1,140735.52
RKS25283,1,19.3506,plasmid,1,1548.048
OAZ4038,1,0,plasmid,1,0
RKS28601,1,102.2668,plasmid,1,8181.344
RKS26082,1,934.5997,plasmid,1,74767.976
MISC0157,1,0,plasmid,1,0
SFZ3519,1,0,plasmid,1,0
MISC0623,1,0,plasmid,1,0
RKS24155,1,1.2939,plasmid,1,103.512
SFZ6201,1,0,plasmid,1,0
SFZ4174,1,0,plasmid,1,0
MISC1319,1,0,plasmid,1,0
RKS28184,1,0,plasmid,1,0
RKS20804,1,0,plasmid,1,0
RKS33535,1,0,plasmid,1,0
DBS961,1,0,plasmid,1,0
SFZ6120,1,0,plasmid,1,0
RKS22245,1,0,gblock,1,0
RKS22489,1,23.3536,gblock,1,1868.288
MISC0673,1,8.6601,plasmid,1,692.808
SFZ6730,1,0,plasmid,1,0
YOSE2402,1,0,plasmid,1,0
SFZ6003,1,0,plasmid,1,0
RKS29512,1,54.5994,plasmid,1,4367.952
RKS29072,1,170.9348,plasmid,1,13674.784
SFZ7456,1,0,plasmid,1,0
RKS33541,1,0,plasmid,1,0
SFZ3720,1,0,plasmid,1,0
RKS26557,1,33.7787,plasmid,1,2702.296
SFZ5807,1,3657.0459,plasmid,1,292563.672
RKS22456,1,0,gblock,1,0
OAZ4343,1,0,plasmid,1,0
RKS30602,1,0,plasmid,1,0
RKS27794,1,0,plasmid,1,0
SFZ3438,1,2070.233,plasmid,1,165618.64
SFZ4208,1,133.224,plasmid,1,10657.92
SFZ7050,1,1930.5589,plasmid,1,154444.712
RKS32599,1,57.3528,plasmid,1,4588.224
OAZ1925,1,503.2119,plasmid,1,40256.952
RKS28232,1,730.4284,plasmid,1,58434.272
OAZ4609,1,0,plasmid,1,0
RKS29156,1,0,plasmid,1,0
OAZ2404,1,0,plasmid,1,0
OAZ3929,1,0,plasmid,1,0
OAZ1887,1,1576.339,plasmid,1,126107.12
RKS29685,1,1.5974,plasmid,1,127.792
RKS27190,1,5254.9969,plasmid,1,420399.752
RKS26891,1,95243.9588,plasmid,1,7619516.704
RKS25650,1,0,plasmid,1,0
DBS1426,1,0,plasmid,1,0
RKS24508,1,244.8983,plasmid,1,19591.864
SFZ5268,1,0,plasmid,1,0
RKS30761,1,11.7063,plasmid,1,936.504
RKS24708,1,2.4341,plasmid,1,194.728
JES18016,1,0,plasmid,1,0
SFZ4596,1,0,plasmid,1,0
SFZ3884,1,27.0856,plasmid,1,2166.848
RKS27940,1,8.8251,plasmid,1,706.008
RKS33324,1,997.4511,plasmid,1,79796.088
OAZ2510,1,0,plasmid,1,0
DBS935,1,0,plasmid,1,0
RKS28034,1,0.5825,plasmid,1,46.6
RKS27342,1,5710.25,plasmid,1,456820
OAZ2851,1,0,plasmid,1,0
JNTS2,1,469.4366,plasmid,1,37554.928
MISC0290,1,0,plasmid,1,0
RKS27800,1,0,plasmid,1,0
SFZ4231,1,489.5596,plasmid,1,39164.768
RKS33518,1,0,plasmid,1,0
RKS30656,1,1691.3508,plasmid,10,1353080.64
RKS23681,1,0,plasmid,1,0
RKS32609,1,0,plasmid,1,0
RKS26315,1,0,plasmid,1,0
RKS26405,1,2.4107,plasmid,1,192.856
RKS33159,1,0,plasmid,1,0
RKS31884,1,17.3406,plasmid,1,1387.248
RKS29624,1,435.8325,plasmid,1,34866.6
MISC0817,1,0,plasmid,1,0
YFS494,1,0,plasmid,1,0
SFZ4201,1,619.9496,plasmid,1,49595.968
OAZ3309,1,0,plasmid,1,0
OAZ2026,1,3847.435,plasmid,1,307794.8
STF1055,1,0,plasmid,1,0
RKS25495,1,389.9523,plasmid,1,31196.184
RKS24731,1,67.7381,plasmid,1,5419.048
RKS26954,1,11638.379,plasmid,1,931070.32
OAZ3389,1,0,plasmid,1,0
SFZ4263,1,29.8807,plasmid,1,2390.456
SFZ5395,1,0,plasmid,1,0
SFZ3891,1,14.8933,plasmid,1,1191.464
RKS22243,1,0,gblock,1,0
RKS28893,1,0,plasmid,1,0
RKS29752,1,200.3344,plasmid,1,16026.752
SFZ8194,1,7300.8125,plasmid,1,584065
RKS24763,1,0,plasmid,1,0
RKS32610,1,0,plasmid,1,0
RKS27418,1,23.5135,plasmid,1,1881.08
KKBS1,1,157.2224,plasmid,1,12577.792
RKS28369,1,76.0986,plasmid,1,6087.888
RKS26515,1,0,plasmid,1,0
SFZ6613,1,0,plasmid,1,0
OAZ3217,1,0,plasmid,1,0
YOSE2758,1,0,plasmid,1,0
RKS31167,1,252.1022,plasmid,1,20168.176
RKS33817,1,1.7625,plasmid,1,141
RKS32867,1,0,plasmid,1,0
SFZ3170,1,14.8185,plasmid,1,1185.48
OAZ4506,1,0,plasmid,1,0
RKS30197,1,0,plasmid,1,0
SFZ7320,1,0,plasmid,1,0
OAZ3520,1,232.7691,plasmid,1,18621.528
SFZ4199,1,12667.62,plasmid,1,1013409.6
RKS22951,1,0,gblock,1,0
RKS25419,1,3018.346,plasmid,1,241467.68
RKS22547,1,256.6299,gblock,1,20530.392
SFZ6565,1,0,plasmid,1,0
RKS22851,1,2963.0537,gblock,1,237044.296
SFZ4393,1,101.1849,plasmid,1,8094.792
SFZ8744,1,399.6578,plasmid,1,31972.624
ZSP0.1,2,6.0944,plasmid,1,487.552
RKS31581,1,1.4322,plasmid,1,114.576
SFZ5931,1,0,plasmid,1,0
DBS1376,1,0,plasmid,1,0
OAZ3467,1,0,plasmid,1,0
SFZ6500,1,0,plasmid,1,0
SFZ5369,1,0,plasmid,1,0
RKS23459,1,0,plasmid,1,0
OAZ1831,1,0,plasmid,1,0
RKS31477,1,1553.7281,plasmid,1,124298.248
CWS0057,1,0,plasmid,1,0
MISC0329,1,0,plasmid,1,0
OAZ3403,1,0,plasmid,1,0
RKS28985,1,2118.7288,plasmid,1,169498.304
SFZ8894,1,0,plasmid,1,0
MISC0292,1,0,plasmid,1,0
OAZ2511,1,0,plasmid,1,0
RKS28161,1,3.2108,plasmid,1,256.864
RKS25939,1,43.6342,plasmid,1,3490.736
OAZ2067,1,929.9138,plasmid,1,74393.104
RKS24690,1,8128.4748,plasmid,1,650277.984
RKS32147,1,16.293,plasmid,1,1303.44
DBS605,1,0,gblock,1,0
RKS32582,1,8.4826,plasmid,1,678.608
RKS23284,1,56.0107,gblock,1,4480.856
OAZ1962,1,0,plasmid,1,0
RKS23338,1,10521.33,gblock,1,841706.4
RKS24780,1,571.926,plasmid,1,45754.08
RKS23143,1,267.7528,gblock,1,21420.224
RKS22722,1,0,gblock,1,0
RKS28341,1,0,plasmid,1,0
CWS0378,1,0,plasmid,1,0
SFZ7840,1,0,plasmid,1,0
RKS27828,1,0,plasmid,1,0
RKS32676,1,155639.1852,plasmid,1,12451134.816
RKS24445,1,401.8376,plasmid,1,32147.008
SFZ5352,1,0,plasmid,1,0
RKS30928,1,0,plasmid,1,0
SFZ4762,1,0,plasmid,1,0
RKS27145,1,681.714,plasmid,1,54537.12
SFZ4407,1,0,plasmid,1,0
RKS28229,1,0,plasmid,1,0
RKS31799,1,1117.9076,plasmid,1,89432.608
SFZ7321,1,0,plasmid,1,0
SFZ4342,1,163.6784,plasmid,1,13094.272
SFZ5886,1,8895.7154,plasmid,1,711657.232
STF1195,1,0,plasmid,1,0
RKS32530,1,242.9435,plasmid,1,19435.48
SFZ6937,1,0,plasmid,1,0
RKS23064,1,5303.6944,gblock,1,424295.552
OAZ1634,1,0,plasmid,1,0
RKS27984,1,2751.1348,plasmid,1,220090.784
OAZ3369,1,0,plasmid,1,0
OAZ3276,1,0,plasmid,1,0
RKS30133,1,1888.6339,plasmid,1,151090.712
RKS24251,1,114.6302,plasmid,1,9170.416
SFZ7212,1,0,plasmid,1,0
RKS30137,1,232.4583,plasmid,1,18596.664
RKS30669,1,0,plasmid,1,0
OAZ3809,1,0,plasmid,1,0
SFZ2856,1,2.9236,plasmid,1,233.888
OAZ2805,1,0,plasmid,1,0
RKS28968,1,0,plasmid,1,0
YOSE0392,1,0,plasmid,1,0
OAZ2927,1,0,plasmid,1,0
MISC1390,1,4419.0944,plasmid,1,353527.552
RKS33465,1,0,plasmid,1,0
RKS30372,1,0,plasmid,1,0
RKS23091,1,5327.1295,gblock,1,426170.36
MISC0527,1,176.6475,plasmid,1,14131.8
SFZ6027,1,0,plasmid,1,0
RKS22999,1,143.2473,gblock,1,11459.784
RKS23357,1,9738.1102,gblock,1,779048.816
OAZ1889,1,2371.263,plasmid,1,189701.04
RKS24234,1,181.6472,plasmid,1,14531.776
YOSE0338,1,1226.6506,plasmid,1,98132.048
RKS30718,1,0,plasmid,1,0
STF1032,1,0,plasmid,1,0
OAZ4261,1,0,plasmid,1,0
OAZ4267,1,0,plasmid,1,0
RKS25152,1,0,plasmid,1,0
SFZ6035,1,0,plasmid,1,0
RKS25723,1,0,plasmid,1,0
RKS26215,1,2694.4922,plasmid,1,215559.376
RKS31239,1,0,plasmid,1,0
RKS28122,1,0,plasmid,1,0
SFZ7259,1,0,plasmid,1,0
SFZ7268,1,0,plasmid,1,0
RKS27783,1,264.5162,plasmid,1,21161.296
RKS31049,1,48.2188,plasmid,1,3857.504
RKS31119,1,1232.1618,plasmid,1,98572.944
RKS30792,1,0,plasmid,1,0
RKS22676,1,0,gblock,1,0
MISC1285,1,0,plasmid,1,0
MISC1269,1,142.7982,plasmid,1,11423.856
DBS1021,1,0,plasmid,1,0
RKS30927,1,12.2855,plasmid,1,982.84
RKS22687,1,0,gblock,1,0
RKS26012,1,699.9173,plasmid,1,55993.384
SFZ5860,1,0,plasmid,1,0
RKS33551,1,0,plasmid,1,0
SPC2240,1,3.8236,plasmid,1,305.888
RKS30077,1,0,plasmid,1,0
RKS30335,1,51064.7096,plasmid,1,4085176.768
OAZ3781,1,0,plasmid,1,0
RKS24606,1,2609.649,plasmid,1,208771.92
OAZ5554,1,0,plasmid,1,0
SFZ5764,1,1597.1313,plasmid,1,127770.504
RKS24712,1,0,plasmid,1,0
RKS29246,1,17.6518,plasmid,1,1412.144
RKS32214,1,0,plasmid,1,0
STF1498,1,0,plasmid,1,0
MISC1262,1,0,plasmid,1,0
SFZ5820,1,144.7555,plasmid,1,11580.44
RKS24481,1,167.7939,plasmid,1,13423.512
RKS32929,1,43.9439,plasmid,1,3515.512
RKS29238,1,1.5894,plasmid,1,127.152
RKS25775,1,0,plasmid,1,0
RKS23965,1,7.3181,plasmid,1,585.448
SFZ4370,1,503.0709,plasmid,1,40245.672
RKS24301,1,0,plasmid,1,0
MISC0575,1,0,plasmid,1,0
RKS28655,1,235.328,plasmid,1,18826.24
SFZ5169,1,0,plasmid,1,0
RKS32865,1,27.3178,plasmid,1,2185.424
SFZ4021,1,0,plasmid,1,0
OAZ4146,1,0,plasmid,1,0
OAZ4639,1,0,plasmid,1,0
SFZ8780,1,1648.5429,plasmid,1,131883.432
OAZ5532,1,0,plasmid,1,0
RKS30630,1,0,plasmid,1,0
RKS31804,1,0,plasmid,1,0
SFZ8814,1,313.9808,plasmid,1,25118.464
RKS30291,1,2667.6511,plasmid,1,213412.088
RKS24714,1,1093.032,plasmid,1,87442.56
RKS32001,1,267.7743,plasmid,1,21421.944
RKS28972,1,0,plasmid,1,0
RKS33416,1,0,plasmid,1,0
MISC1690,1,0,plasmid,1,0
YOSE0586,1,0,plasmid,1,0
RKS25363,1,4947.546,plasmid,1,395803.68
RKS25417,1,24.0973,plasmid,1,1927.784
RLGYV4,1,0,plasmid,1,0
RKS30160,1,1789.4486,plasmid,1,143155.888
OAZ2232,1,0,plasmid,1,0
RKS33493,1,0,plasmid,1,0
RKS29498,1,0,plasmid,1,0
SFZ6658,1,0,plasmid,1,0
RKS29585,1,5.1223,plasmid,1,409.784
OAZ3997,1,0,plasmid,1,0
DBS1451,1,21.1224,plasmid,1,1689.792
MISC0371,1,0,plasmid,1,0
AAS1163,1,334.361,plasmid,1,26748.88
RKS28065,1,0,plasmid,1,0
SFZ4129,1,0,plasmid,1,0
OAZ5255,1,0,plasmid,1,0
RKS22839,1,965.133,gblock,1,77210.64
SFZ6156,1,0,plasmid,1,0
RKS29836,1,31.3648,plasmid,1,2509.184
SFZ5101,1,0,plasmid,1,0
RKS26540,1,71.1425,plasmid,1,5691.4
RKS25753,1,0,plasmid,1,0
DBS1279,1,0,plasmid,1,0
SFZ6536,1,0,plasmid,1,0
CWS0080,1,0,plasmid,1,0
RKS22965,1,2476.3346,gblock,1,198106.768
SFZ8557,1,0,plasmid,1,0
OAZ3815,1,0,plasmid,1,0
RKS28317,1,492.1968,plasmid,1,39375.744
RKS28945,1,0,plasmid,1,0
RKS29975,1,9.611,plasmid,1,768.88
RKS26426,1,1078.5092,plasmid,1,86280.736
RKS29197,1,0,plasmid,1,0
OAZ3554,1,0,plasmid,1,0
AJS4555,1,0,plasmid,1,0
OAZ2938,1,0,plasmid,1,0
OAZ3903,1,0,plasmid,1,0
OAZ3624,1,2863.5892,plasmid,1,229087.136
SFZ4990,1,0,plasmid,1,0
OAZ2546,1,0,plasmid,1,0
OAZ1658,1,0,plasmid,1,0
OAZ2700,1,0,plasmid,1,0
OAZ3526,1,143.4499,plasmid,1,11475.992
RKS25009,1,3479.631,plasmid,1,278370.48
OAZ4528,1,0,plasmid,1,0
SFZ6315,1,0,plasmid,1,0
SFZ6998,1,182.2299,plasmid,1,14578.392
SFZ8787,1,474.0291,plasmid,1,37922.328
RKS30030,1,10.7093,plasmid,1,856.744
SFZ3242,1,661.3078,plasmid,1,52904.624
RKS23430,1,258.6085,gblock,1,20688.68
DBS808,1,0,gblock,1,0
OAZ2132,1,0,plasmid,1,0
SFZ4186,1,722.3152,plasmid,1,57785.216
SFZ7152,1,0,plasmid,1,0
RKS26274,1,18.4097,plasmid,1,1472.776
RKS32489,1,42.4611,plasmid,1,3396.888
RKS32274,1,43.9135,plasmid,1,3513.08
RKS27168,1,387.9788,plasmid,1,31038.304
SFZ4294,1,1332.855,plasmid,1,106628.4
RKS33554,1,0,plasmid,1,0
RKS24796,1,94.4193,plasmid,1,7553.544
STF1234,1,5418.5153,plasmid,1,433481.224
RKS23013,1,48.0024,gblock,1,3840.192
RKS32707,1,30.0179,plasmid,1,2401.432
RKS28480,1,2018.3657,plasmid,1,161469.256
MISC0491,1,2.2442,plasmid,1,179.536
OAZ2041,1,1064.088,plasmid,1,85127.04
RKS29926,1,0,plasmid,1,0
SPC2394,1,0,plasmid,1,0
MISC0570,1,0,plasmid,1,0
MISC0400,1,0,plasmid,1,0
SFZ7854,1,0,plasmid,1,0
OAZ4474,1,0,plasmid,1,0
RKS25465,1,94.9574,plasmid,1,7596.592
YOSE2799,1,0,plasmid,1,0
RKS33484,1,166.0596,plasmid,1,13284.768
OAZ3498,1,0,plasmid,1,0
OAZ3462,1,0,plasmid,1,0
RKS33612,1,0,plasmid,1,0
SFZ4062,1,264.8757,plasmid,1,21190.056
RKS30106,1,42.7991,plasmid,1,3423.928
RKS29571,1,5.5175,plasmid,1,441.4
RKS28257,1,189.0547,plasmid,1,15124.376
RKS32383,1,1956.9961,plasmid,1,156559.688
MISC004,1,0,plasmid,1,0
RKS28741,1,66422.1989,plasmid,1,5313775.912
RKS26545,1,11.2384,plasmid,1,899.072
RKS22155,1,194199.2776,gblock,1,15535942.208
RKS31534,1,2744.4726,plasmid,1,219557.808
SFZ00P3,1,0,plasmid,1,0
RKS25972,1,1218.2888,plasmid,1,97463.104
OAZ2621,1,0,plasmid,1,0
RKS24369,1,6.7067,plasmid,1,536.536
RKS30830,1,0,plasmid,1,0
RKS27924,1,0,plasmid,1,0
OAZ4331,1,0,plasmid,1,0
SFZ3128,1,0,plasmid,1,0
YOSE1757,1,48.0789,plasmid,1,3846.312
OAZ4217,1,0,plasmid,1,0
DBS907,1,155138.7,gblock,1,12411096
RKS31787,1,24.3268,plasmid,1,1946.144
RKS23760,1,33.0603,plasmid,1,2644.824
SFZ7773,1,0,plasmid,1,0
OAZ2659,1,0,plasmid,1,0
SFZ7061,1,6485.1131,plasmid,1,518809.048
MISC0324,1,0,plasmid,1,0
STF1223,1,217.3811,plasmid,1,17390.488
RKS27111,1,133.0332,plasmid,1,10642.656
SFZ5523,1,257.208,plasmid,1,20576.64
SFZ6773,1,0,plasmid,1,0
OAZ3890,1,0,plasmid,1,0
RKS32423,1,12.8302,plasmid,1,1026.416
SFZ3655,1,0,plasmid,1,0
YOSE0031,1,0,plasmid,1,0
RKS30991,1,9.7356,plasmid,1,778.848
RKS27557,1,103.7838,plasmid,1,8302.704
RKS31903,1,336.5997,plasmid,1,26927.976
OAZ3744,1,0,plasmid,1,0
SFZ5185,1,233.8775,plasmid,1,18710.2
RKS23959,1,131.3092,plasmid,1,10504.736
SFZ5704,1,0,plasmid,1,0
RKS33634,1,55.3218,plasmid,1,4425.744
RKS33608,1,250.1217,plasmid,1,20009.736
RKS24053,1,21.5373,plasmid,1,1722.984
OAZ2886,1,0,plasmid,1,0
RKS29877,1,16.0395,plasmid,1,1283.16
SFZ8902,1,0,plasmid,1,0
RKS27931,1,0,plasmid,1,0
SFZ4136,1,0,plasmid,1,0
RKS22675,1,36.9453,gblock,1,2955.624
RKS25529,1,113.328,plasmid,1,9066.24
SFZ4752,1,0,plasmid,1,0
RKS33744,1,0,plasmid,1,0
RKS33377,1,1792.4684,plasmid,1,143397.472
RKS29475,1,17.1281,plasmid,1,1370.248
SFZ3825,1,0,plasmid,1,0
RKS31213,1,0,plasmid,1,0
SFZ4256,1,15.4986,plasmid,1,1239.888
STF1142,1,2512.0755,plasmid,1,200966.04
RKS28398,1,5.04,plasmid,1,403.2
MISC1276,1,1.1067,plasmid,1,88.536
MISC0855,1,892.039,plasmid,1,71363.12
RKS27827,1,0,plasmid,1,0
RKS29405,1,45.1913,plasmid,1,3615.304
SFZ4078,1,0,plasmid,1,0
EPC0003,1,1224.3662,plasmid,1,97949.296
RKS28693,1,156.3355,plasmid,1,12506.84
SFZ3596,1,0,plasmid,1,0
RKS22974,1,28.6409,gblock,1,2291.272
YOSE0336,1,0,plasmid,1,0
MISC0579,1,0,plasmid,1,0
RKS31692,1,0,plasmid,1,0
YOSE0141,1,0,plasmid,1,0
SFZ3686,1,0,plasmid,1,0
SFZ3711,1,0,plasmid,1,0
SFZ8370,1,44938.0928,plasmid,1,3595047.424
RKS30675,1,0,plasmid,1,0
RKS33473,1,0,plasmid,1,0
RKS27809,1,3.7208,plasmid,1,297.664
SFZ3633,1,2.2633,plasmid,1,181.064
RKS25961,1,0,plasmid,1,0
SFZ7017,1,41.533,plasmid,1,3322.64
RKS27316,1,2.0947,plasmid,1,167.576
SFZ2863,1,0,plasmid,1,0
RKS24984,1,0,plasmid,1,0
SFZ6388,1,0,plasmid,1,0
SFZ6391,1,0,plasmid,1,0
OAZ3818,1,0,plasmid,1,0
RKS32888,1,44.6859,plasmid,1,3574.872
RKS32036,1,0,plasmid,1,0
MISC1386,1,0,plasmid,1,0
MISC1185,1,14.4353,plasmid,1,1154.824
RKS22490,1,8.1944,gblock,1,655.552
RKS25168,1,121.0151,plasmid,1,9681.208
DBS796,1,0,gblock,1,0
RKS24929,1,1.8817,plasmid,1,150.536
OAZ4459,1,0,plasmid,1,0
RKS28388,1,1304.6966,plasmid,1,104375.728
OAZ3088,1,0,plasmid,1,0
RKS27853,1,0,plasmid,1,0
YOSE2766,1,0,plasmid,1,0
RKS28720,1,48.5435,plasmid,1,3883.48
OAZ3646,1,0,plasmid,1,0
RKS30208,1,52.9235,plasmid,1,4233.88
OAZ2215,1,0,plasmid,1,0
OAZ3454,1,3.4283,plasmid,1,274.264
SFZ6217,1,0,plasmid,1,0
SFZ8932,1,0,plasmid,1,0
DBS1342,1,0,plasmid,1,0
RKS27220,1,2325.6341,plasmid,1,186050.728
DBS649,1,155777.5,gblock,1,12462200
RKS26907,1,84440.7882,plasmid,1,6755263.056
STF1053,1,717.2145,plasmid,1,57377.16
OAZ2653,1,0,plasmid,1,0
SFZ3105,1,0,plasmid,1,0
RKS24434,1,7.6381,plasmid,1,611.048
YOSE0283,1,0,plasmid,1,0
RKS26050,1,0,plasmid,1,0
SFZ8240,1,0,plasmid,1,0
MISC0191,1,0,plasmid,1,0
OAZ5566,1,0,plasmid,1,0
SFZ3698,1,0,plasmid,1,0
SFZ3424,1,0,plasmid,1,0
RKS25992,1,888.3728,plasmid,1,71069.824
SPC2278,1,2.1259,plasmid,1,170.072
SFZ4837,1,0,plasmid,1,0
RKS29261,1,0,plasmid,1,0
SFZ6241,1,0,plasmid,1,0
RKS25457,1,126.102,plasmid,1,10088.16
DBS812,1,0,gblock,1,0
RKS28256,1,0,plasmid,1,0
RKS27179,1,4.0141,plasmid,1,321.128
RKS33722,1,4479.0582,plasmid,1,358324.656
RKS22162,1,10683.5355,gblock,1,854682.84
SFZ5223,1,935.1368,plasmid,1,74810.944
RKS32115,1,0,plasmid,1,0
RKS25846,1,223.4568,plasmid,1,17876.544
RKS25616,1,1402.8512,plasmid,1,112228.096
SFZ5043,1,0,plasmid,1,0
RKS28217,1,1.7582,plasmid,1,140.656
RKS26429,1,38.5798,plasmid,1,3086.384
RKS23853,1,68.8451,plasmid,1,5507.608
RKS29143,1,82.769,plasmid,1,6621.52
SFZ8666,1,0,plasmid,1,0
RKS31519,1,30.2986,plasmid,1,2423.888
RKS26674,1,10823.109,plasmid,1,865848.72
RKS24323,1,618.2323,plasmid,1,49458.584
MISC1549,1,116.5943,plasmid,1,9327.544
RKS25856,1,0,plasmid,1,0
RKS28983,1,373.4928,plasmid,1,29879.424
SFZ8620,1,0,plasmid,1,0
RKS27699,1,15.8486,plasmid,1,1267.888
SFZ7186,1,0,plasmid,1,0
RKS26644,1,0,plasmid,1,0
MISC0863,1,0,plasmid,1,0
RKS26067,1,1271.7549,plasmid,1,101740.392
SFZ7672,1,0,plasmid,1,0
RKS26029,1,277.9413,plasmid,1,22235.304
SFZ6705,1,0,plasmid,1,0
SFZ4692,1,0,plasmid,1,0
SFZ5314,1,0,plasmid,1,0
SFZ6902,1,882.6256,plasmid,1,70610.048
YOSE0636,1,32.1373,plasmid,1,2570.984
SFZ5544,1,157.2506,plasmid,1,12580.048
RKS33368,1,2169.4724,plasmid,1,173557.792
MISC1182,1,0,plasmid,1,0
YOSE0653,1,103.5134,plasmid,1,8281.072
RKS25369,1,4783.744,plasmid,1,382699.52
DBS1353,1,0,plasmid,1,0
RKS23582,1,0,gblock,1,0
SFZ8825,1,0,plasmid,1,0
SFZ3507,1,0,plasmid,1,0
RKS32620,1,0,plasmid,1,0
SFZ3204,1,0,plasmid,1,0
RKS28919,1,58.0074,plasmid,1,4640.592
RKS28798,1,0,plasmid,1,0
STF1240,1,13765.4876,plasmid,1,1101239.008
RKS29052,1,28.4927,plasmid,1,2279.416
SFZ6999,1,352.4327,plasmid,1,28194.616
RKS33559,1,0,plasmid,1,0
MISC0309,1,0,plasmid,1,0
RKS23957,1,26.3832,plasmid,1,2110.656
RKS31190,1,0,plasmid,1,0
RKS29891,1,39.1357,plasmid,1,3130.856
RKS24798,1,85.3754,plasmid,1,6830.032
SFZ3807,1,0,plasmid,1,0
SFZ4459,1,0,plasmid,1,0
RKS26543,1,6.2442,plasmid,1,499.536
OAZ3419,1,283.3699,plasmid,1,22669.592
OAZ3954,1,0,plasmid,1,0
RKS25241,1,0,plasmid,1,0
SFZ5609,1,16430.3976,plasmid,1,1314431.808
YFS657,1,4.0739,plasmid,1,325.912
RKS32494,1,38.5444,plasmid,1,3083.552
SFZ4986,1,0,plasmid,1,0
MISC1309,1,0,plasmid,1,0
RKS22477,1,97.0574,gblock,1,7764.592
STF1144,1,936.9758,plasmid,1,74958.064
RKS22027,1,350.462,gblock,1,28036.96
RKS32845,1,10.3673,plasmid,1,829.384
SFZ4106,1,0,plasmid,1,0
OAZ5578,1,0,plasmid,1,0
RKS25095,1,150.5768,plasmid,1,12046.144
SFZ3714,1,0,plasmid,1,0
MISC1548,1,1147.9805,plasmid,1,91838.44
OAZ3668,1,0,plasmid,1,0
OAZ4734,1,0,plasmid,1,0
SFZ8857,1,0,plasmid,1,0
RKS33333,1,4073.4572,plasmid,1,325876.576
RKS24833,1,153.8904,plasmid,1,12311.232
RKS27036,1,5.2898,plasmid,1,423.184
DBS1448,1,6.0842,plasmid,1,486.736
OAZ4776,1,0,plasmid,1,0
MISC0227,1,29.1486,plasmid,1,2331.888
CWS0285,1,0,plasmid,1,0
OAZ3887,1,0,plasmid,1,0
RKS27072,1,16.3806,plasmid,1,1310.448
SFZ6097,1,0,plasmid,1,0
SFZ5191,1,85.6605,plasmid,1,6852.84
STF1251,1,6361.601,plasmid,1,508928.08
OAZ3154,1,0,plasmid,1,0
OAZ2434,1,0,plasmid,1,0
OAZ2904,1,17408.9784,plasmid,1,1392718.272
YFS653,1,20.3232,plasmid,1,1625.856
RKS30103,1,45.634,plasmid,1,3650.72
SFZ6537,1,0,plasmid,1,0
OAZ3319,1,0,plasmid,1,0
RKS24457,1,171.8942,plasmid,1,13751.536
RKS25051,1,411.2506,plasmid,1,32900.048
SFZ8681,1,0,plasmid,1,0
SFZ4615,1,0,plasmid,1,0
OAZ2804,1,0,plasmid,1,0
SFZ6990,1,0,plasmid,1,0
DBS1139,1,0,plasmid,1,0
RKS25491,1,166.4414,plasmid,1,13315.312
SFZ7768,1,0,plasmid,1,0
RKS27243,1,100.9864,plasmid,1,8078.912
OAZ3273,1,0,plasmid,1,0
OAZ2049,1,157.8404,plasmid,1,12627.232
RKS28384,1,8703.8664,plasmid,1,696309.312
RKS26553,1,365.5282,plasmid,1,29242.256
RKS25013,1,107.3917,plasmid,1,8591.336
SFZ6365,1,0,plasmid,1,0
RKS30511,1,166.7808,plasmid,1,13342.464
OAZ3199,1,0,plasmid,1,0
OAZ4271,1,0,plasmid,1,0
RKS26291,1,73.3238,plasmid,1,5865.904
SFZ6145,1,0,plasmid,1,0
RKS25221,1,0,plasmid,1,0
OAZ5435,1,0,plasmid,1,0
OAZ4712,1,0,plasmid,1,0
SFZ6007,1,0,plasmid,1,0
SFZ4269,1,462.9751,plasmid,1,37038.008
OAZ1952,1,0,plasmid,1,0
CWS0382,1,0,plasmid,1,0
SFZ8647,1,0,plasmid,1,0
RKS24036,1,1110.405,plasmid,1,88832.4
